epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
193,2337.38,0.49377,0.24132,0.77052,0.9952,0.96196,0.98744,0.88968,0.44305,0.22109,0.76952,0.003664,0.003664,0.003664
194,2348.84,0.49439,0.24209,0.76995,0.99465,0.96196,0.98735,0.89005,0.44158,0.22032,0.76936,0.003631,0.003631,0.003631
195,2360.25,0.49148,0.24052,0.76989,0.99506,0.9617,0.98736,0.88981,0.44152,0.22027,0.76937,0.003598,0.003598,0.003598
196,2371.57,0.49359,0.24156,0.77006,0.99552,0.96087,0.98732,0.88964,0.44184,0.22029,0.76942,0.003565,0.003565,0.003565
197,2405,0.49013,0.24015,0.76971,0.99551,0.96081,0.98716,0.88955,0.44164,0.22007,0.7694,0.003532,0.003532,0.003532
198,2416.23,0.49024,0.24017,0.76971,0.995,0.96166,0.98722,0.89001,0.44085,0.2196,0.76934,0.003499,0.003499,0.003499
199,2427.58,0.48911,0.23916,0.76978,0.99488,0.96283,0.98746,0.89001,0.43982,0.21963,0.76913,0.003466,0.003466,0.003466
200,2454.22,0.49097,0.23953,0.7702,0.99562,0.9618,0.98725,0.89013,0.4394,0.2194,0.76907,0.003433,0.003433,0.003433
201,2465.47,0.48858,0.23928,0.76971,0.99547,0.96196,0.98743,0.88984,0.43963,0.219,0.76909,0.0034,0.0034,0.0034
202,2476.68,0.48713,0.23862,0.76907,0.99594,0.96187,0.98747,0.8904,0.44033,0.21838,0.76907,0.003367,0.003367,0.003367
203,2487.97,0.48734,0.2383,0.76939,0.99482,0.9628,0.98755,0.89045,0.44091,0.21828,0.76906,0.003334,0.003334,0.003334
204,2499.31,0.48814,0.23795,0.7691,0.99506,0.96293,0.98735,0.89078,0.43994,0.21839,0.76901,0.003301,0.003301,0.003301
205,2510.47,0.48445,0.23705,0.76996,0.99478,0.96293,0.98729,0.89103,0.43893,0.218,0.76899,0.003268,0.003268,0.003268
206,2521.68,0.48491,0.2371,0.76936,0.99497,0.96269,0.98731,0.89115,0.43877,0.21773,0.76892,0.003235,0.003235,0.003235
207,2532.85,0.48326,0.23682,0.76919,0.99513,0.9628,0.9874,0.89169,0.43839,0.21763,0.76893,0.003202,0.003202,0.003202
208,2543.97,0.48237,0.23608,0.76926,0.99451,0.96283,0.98729,0.89228,0.43702,0.21729,0.76887,0.003169,0.003169,0.003169
209,2555.12,0.48318,0.23615,0.76972,0.99532,0.96275,0.98741,0.89185,0.43683,0.21705,0.76879,0.003136,0.003136,0.003136
210,2566.35,0.47973,0.23491,0.76915,0.9947,0.96275,0.98746,0.89137,0.43685,0.21745,0.76883,0.003103,0.003103,0.003103
211,2577.47,0.4774,0.23462,0.76873,0.99531,0.96263,0.98755,0.89187,0.43613,0.21661,0.76879,0.00307,0.00307,0.00307
212,2588.65,0.47627,0.23467,0.7697,0.99519,0.96227,0.98728,0.89206,0.43584,0.21643,0.76884,0.003037,0.003037,0.003037
213,2600,0.47326,0.23296,0.76888,0.99507,0.96201,0.98724,0.89156,0.43548,0.2163,0.76882,0.003004,0.003004,0.003004
214,2611.36,0.47634,0.23375,0.76881,0.99533,0.96148,0.98721,0.89174,0.43565,0.21644,0.76879,0.002971,0.002971,0.002971
215,2622.74,0.47478,0.23268,0.76929,0.99531,0.9616,0.9873,0.89184,0.43461,0.21557,0.76874,0.002938,0.002938,0.002938
216,2634.21,0.4741,0.23238,0.76932,0.99594,0.96157,0.98727,0.8922,0.43451,0.21541,0.76868,0.002905,0.002905,0.002905
217,2645.56,0.47714,0.23311,0.7685,0.99587,0.96159,0.98716,0.89259,0.4333,0.21509,0.76855,0.002872,0.002872,0.002872
218,2656.94,0.47556,0.23177,0.76939,0.99581,0.96178,0.98701,0.8925,0.43326,0.21414,0.76857,0.002839,0.002839,0.002839
219,2668.28,0.47199,0.23109,0.76724,0.99476,0.9622,0.98705,0.89263,0.43275,0.2141,0.76853,0.002806,0.002806,0.002806
220,2679.59,0.47121,0.23175,0.76816,0.99507,0.96197,0.98713,0.89265,0.43237,0.21404,0.76846,0.002773,0.002773,0.002773
221,2690.99,0.47206,0.23109,0.76851,0.99457,0.96178,0.98709,0.89291,0.43259,0.21392,0.76845,0.00274,0.00274,0.00274
222,2702.27,0.46781,0.22928,0.76859,0.99372,0.96196,0.98687,0.89269,0.43197,0.21331,0.76835,0.002707,0.002707,0.002707
223,2713.47,0.4706,0.23068,0.76872,0.99366,0.96238,0.98674,0.89237,0.43211,0.21309,0.76836,0.002674,0.002674,0.002674
224,2724.76,0.46685,0.22911,0.76871,0.99402,0.96278,0.98674,0.89227,0.4314,0.21285,0.76832,0.002641,0.002641,0.002641
225,2735.98,0.47078,0.22976,0.76791,0.99445,0.96261,0.98679,0.89238,0.43108,0.2126,0.76827,0.002608,0.002608,0.002608
226,2747.38,0.46903,0.22936,0.76682,0.99432,0.96256,0.98716,0.89273,0.43109,0.21283,0.7682,0.002575,0.002575,0.002575
227,2758.64,0.46943,0.22875,0.76726,0.99399,0.96256,0.98726,0.89284,0.43069,0.21279,0.76817,0.002542,0.002542,0.002542
228,2769.87,0.4654,0.22788,0.76879,0.99421,0.96256,0.98722,0.89309,0.43063,0.21232,0.7682,0.002509,0.002509,0.002509
229,2781.2,0.46236,0.22699,0.76766,0.99584,0.96118,0.98714,0.89319,0.43006,0.21202,0.76813,0.002476,0.002476,0.002476
230,2792.57,0.46621,0.22821,0.76784,0.99493,0.96166,0.9873,0.89299,0.43051,0.21214,0.76814,0.002443,0.002443,0.002443
231,2825.89,0.4644,0.22734,0.76756,0.99533,0.96148,0.987,0.89341,0.42913,0.21177,0.76801,0.00241,0.00241,0.00241
232,2837.39,0.46746,0.22856,0.76713,0.99426,0.96256,0.98727,0.89357,0.4295,0.21133,0.768,0.002377,0.002377,0.002377
233,2848.57,0.46145,0.22742,0.76822,0.99448,0.96256,0.9873,0.89414,0.42952,0.21136,0.768,0.002344,0.002344,0.002344
234,2876.01,0.4605,0.22496,0.76806,0.99488,0.96183,0.98716,0.89381,0.4292,0.21091,0.76793,0.002311,0.002311,0.002311
235,2887.19,0.45973,0.22516,0.76845,0.99488,0.96174,0.98708,0.89356,0.42897,0.2112,0.76791,0.002278,0.002278,0.002278
236,2898.36,0.45906,0.22559,0.76726,0.99451,0.96196,0.98716,0.8934,0.42908,0.2107,0.76786,0.002245,0.002245,0.002245
237,2909.74,0.45929,0.22468,0.7674,0.99471,0.96196,0.98719,0.89373,0.42901,0.21085,0.7678,0.002212,0.002212,0.002212
238,2920.97,0.46156,0.22512,0.76663,0.99531,0.96178,0.98698,0.8938,0.42939,0.21096,0.76784,0.002179,0.002179,0.002179
239,2932.21,0.45422,0.22362,0.76768,0.99593,0.96111,0.98688,0.89391,0.42927,0.21105,0.76784,0.002146,0.002146,0.002146
240,2943.47,0.45563,0.22271,0.76804,0.99612,0.96065,0.98694,0.89414,0.42882,0.21091,0.76783,0.002113,0.002113,0.002113
241,2954.76,0.45626,0.22392,0.76726,0.99624,0.96091,0.98693,0.89414,0.42901,0.21081,0.76773,0.00208,0.00208,0.00208
242,2966.05,0.45426,0.22243,0.76683,0.99581,0.96113,0.98682,0.89434,0.42847,0.21058,0.76773,0.002047,0.002047,0.002047
243,2977.44,0.45372,0.22279,0.7679,0.996,0.961,0.98695,0.89466,0.42846,0.2108,0.76768,0.002014,0.002014,0.002014
244,2988.74,0.45338,0.22242,0.76777,0.99575,0.96084,0.98685,0.89467,0.42794,0.21059,0.76765,0.001981,0.001981,0.001981
245,2999.98,0.44798,0.22032,0.76715,0.99503,0.96263,0.9869,0.89446,0.42792,0.21034,0.76765,0.001948,0.001948,0.001948
246,3011.17,0.44956,0.22028,0.76702,0.99544,0.96165,0.9868,0.89456,0.42779,0.21066,0.76765,0.001915,0.001915,0.001915
247,3022.35,0.45295,0.2219,0.76707,0.99484,0.96232,0.98683,0.89478,0.42732,0.21022,0.76759,0.001882,0.001882,0.001882
248,3033.68,0.45195,0.22077,0.76653,0.99488,0.96238,0.98683,0.89457,0.42731,0.20991,0.76757,0.001849,0.001849,0.001849
249,3067.7,0.45101,0.22076,0.76712,0.99488,0.96197,0.98681,0.89474,0.42712,0.20957,0.76755,0.001816,0.001816,0.001816
250,3078.95,0.44471,0.21904,0.76691,0.995,0.96214,0.98671,0.89476,0.42616,0.20959,0.76754,0.001783,0.001783,0.001783
251,3090.27,0.4439,0.2175,0.7681,0.99488,0.96232,0.98677,0.89479,0.42602,0.20949,0.76746,0.00175,0.00175,0.00175
252,3101.49,0.44654,0.21915,0.76615,0.99482,0.96197,0.9868,0.89519,0.42539,0.20942,0.76742,0.001717,0.001717,0.001717
253,3112.77,0.44341,0.21825,0.76711,0.99494,0.96252,0.98694,0.89541,0.42487,0.20927,0.76738,0.001684,0.001684,0.001684
254,3124.08,0.44574,0.21927,0.76676,0.99488,0.9625,0.98686,0.89525,0.42532,0.20928,0.76735,0.001651,0.001651,0.001651
255,3135.37,0.44455,0.21736,0.76657,0.9955,0.96147,0.98689,0.89563,0.42515,0.20924,0.76731,0.001618,0.001618,0.001618
256,3146.49,0.44281,0.21644,0.76668,0.99564,0.96142,0.98681,0.89583,0.42459,0.20918,0.76729,0.001585,0.001585,0.001585
257,3157.72,0.44404,0.21758,0.76626,0.99584,0.96154,0.98666,0.89583,0.42468,0.20904,0.76723,0.001552,0.001552,0.001552
258,3168.94,0.44316,0.21652,0.76618,0.99577,0.9619,0.98666,0.89592,0.42416,0.20915,0.76723,0.001519,0.001519,0.001519
259,3180.3,0.44252,0.21609,0.76619,0.99526,0.96196,0.98659,0.89579,0.42406,0.20902,0.76722,0.001486,0.001486,0.001486
260,3191.47,0.44105,0.21595,0.76704,0.99538,0.96184,0.98647,0.89515,0.4245,0.2093,0.76723,0.001453,0.001453,0.001453
261,3202.73,0.43975,0.21493,0.76693,0.99537,0.96184,0.98659,0.89532,0.42436,0.20943,0.76714,0.00142,0.00142,0.00142
262,3213.94,0.44074,0.21548,0.76677,0.99526,0.96196,0.98652,0.89541,0.42431,0.20948,0.76713,0.001387,0.001387,0.001387
263,3247.14,0.43922,0.21507,0.76623,0.99543,0.96184,0.98652,0.89515,0.42442,0.20973,0.7671,0.001354,0.001354,0.001354
264,3258.43,0.436,0.21307,0.76677,0.99538,0.96208,0.98663,0.89507,0.42444,0.20982,0.76706,0.001321,0.001321,0.001321
265,3269.76,0.43623,0.21331,0.76644,0.99538,0.9622,0.98667,0.89514,0.42466,0.20971,0.76701,0.001288,0.001288,0.001288
266,3307.49,0.43807,0.21379,0.76584,0.99575,0.96156,0.98656,0.8952,0.42439,0.20952,0.767,0.001255,0.001255,0.001255
267,3318.79,0.43103,0.21182,0.76627,0.99563,0.96186,0.98656,0.89564,0.42422,0.20953,0.76698,0.001222,0.001222,0.001222
268,3330.06,0.43454,0.21231,0.76652,0.99581,0.96165,0.9865,0.89544,0.42399,0.20977,0.76697,0.001189,0.001189,0.001189
269,3342.01,0.43208,0.21234,0.76601,0.99587,0.96166,0.98659,0.89541,0.42449,0.2103,0.76695,0.001156,0.001156,0.001156
270,3353.41,0.43656,0.21312,0.76625,0.99596,0.9616,0.98665,0.89534,0.42424,0.21049,0.76693,0.001123,0.001123,0.001123
271,3364.73,0.43021,0.21094,0.76588,0.99617,0.96154,0.98667,0.89521,0.42456,0.21058,0.76691,0.00109,0.00109,0.00109
272,3376.03,0.43303,0.2118,0.76647,0.99606,0.96156,0.98661,0.89536,0.42496,0.21064,0.76691,0.001057,0.001057,0.001057
273,3387.36,0.43333,0.21115,0.76582,0.99548,0.96148,0.98654,0.89513,0.42532,0.21045,0.76687,0.001024,0.001024,0.001024
274,3398.7,0.4281,0.20939,0.76592,0.99556,0.96145,0.98653,0.89505,0.42556,0.21063,0.76684,0.000991,0.000991,0.000991
275,3410.12,0.42422,0.20852,0.76576,0.99562,0.96155,0.98653,0.89491,0.42539,0.21085,0.7668,0.000958,0.000958,0.000958
276,3421.35,0.42783,0.20799,0.76603,0.99572,0.96148,0.98648,0.89505,0.42508,0.21095,0.76679,0.000925,0.000925,0.000925
277,3432.56,0.42715,0.20837,0.76605,0.99566,0.96148,0.98647,0.89492,0.42495,0.21115,0.76673,0.000892,0.000892,0.000892
278,3443.82,0.42284,0.20697,0.76653,0.99583,0.96148,0.98647,0.89527,0.42485,0.21165,0.76672,0.000859,0.000859,0.000859
279,3455.09,0.42958,0.20873,0.76513,0.99572,0.9616,0.98645,0.89523,0.42469,0.2113,0.76668,0.000826,0.000826,0.000826
280,3466.38,0.42379,0.2073,0.76524,0.99572,0.96154,0.98643,0.89536,0.42455,0.21152,0.76669,0.000793,0.000793,0.000793
281,3477.78,0.42261,0.20682,0.76572,0.99568,0.96142,0.98643,0.89549,0.42458,0.21137,0.76669,0.00076,0.00076,0.00076
282,3489.04,0.42362,0.20688,0.76577,0.9958,0.96136,0.98637,0.89554,0.42434,0.21171,0.76667,0.000727,0.000727,0.000727
283,3500.34,0.41927,0.20593,0.76624,0.99592,0.96106,0.98639,0.89539,0.42444,0.21211,0.76662,0.000694,0.000694,0.000694
284,3511.59,0.41746,0.20461,0.76539,0.99606,0.96109,0.98634,0.8956,0.42396,0.21216,0.76661,0.000661,0.000661,0.000661
285,3522.87,0.41983,0.20502,0.76631,0.99637,0.96112,0.98634,0.89544,0.42422,0.21248,0.76661,0.000628,0.000628,0.000628
286,3534.27,0.41638,0.20333,0.76542,0.99643,0.96112,0.98632,0.89546,0.42403,0.21251,0.76659,0.000595,0.000595,0.000595
287,3545.59,0.41846,0.20376,0.7653,0.99657,0.961,0.98626,0.89553,0.42389,0.21278,0.7666,0.000562,0.000562,0.000562
288,3556.87,0.42144,0.20469,0.76479,0.99645,0.96093,0.98633,0.89523,0.42444,0.21264,0.76655,0.000529,0.000529,0.000529
