epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,1496.43,0.54983,0.2675,0.73881,0.70646,0.66006,0.72132,0.53532,0.47134,0.2402,0.73812,0.006007,0.006007,0.006007
123,1507.48,0.55468,0.26875,0.73909,0.70242,0.66195,0.72203,0.53913,0.47297,0.23996,0.73807,0.005974,0.005974,0.005974
124,1518.52,0.55677,0.26928,0.73942,0.66898,0.66431,0.71338,0.53381,0.47251,0.23933,0.73818,0.005941,0.005941,0.005941
125,1529.53,0.5496,0.2671,0.73918,0.70261,0.66722,0.7263,0.5419,0.47161,0.2387,0.73827,0.005908,0.005908,0.005908
126,1540.71,0.55306,0.26645,0.73996,0.72119,0.66598,0.73628,0.54329,0.47127,0.2377,0.738,0.005875,0.005875,0.005875
127,1551.81,0.54792,0.26614,0.73892,0.69962,0.66822,0.72577,0.53612,0.46883,0.23757,0.73784,0.005842,0.005842,0.005842
128,1562.84,0.54596,0.26541,0.7392,0.80054,0.64656,0.71396,0.53729,0.4722,0.23801,0.738,0.005809,0.005809,0.005809
129,1573.89,0.54717,0.2648,0.73961,0.70728,0.664,0.72195,0.53812,0.47251,0.23703,0.73819,0.005776,0.005776,0.005776
130,1584.93,0.54455,0.26411,0.7391,0.69046,0.66406,0.71529,0.53822,0.4698,0.23711,0.73794,0.005743,0.005743,0.005743
131,1595.97,0.5437,0.26358,0.73821,0.72329,0.67011,0.73793,0.54021,0.4689,0.23563,0.73783,0.00571,0.00571,0.00571
132,1607.15,0.5407,0.26375,0.73913,0.73016,0.67045,0.73799,0.54402,0.46723,0.236,0.73755,0.005677,0.005677,0.005677
133,1618.25,0.54131,0.26271,0.73873,0.71513,0.67467,0.73426,0.54296,0.46659,0.23492,0.73766,0.005644,0.005644,0.005644
134,1629.32,0.53828,0.26204,0.73933,0.82694,0.64653,0.7092,0.52975,0.46657,0.23551,0.73736,0.005611,0.005611,0.005611
135,1640.37,0.54004,0.26169,0.73827,0.68231,0.6599,0.70927,0.53542,0.46787,0.23436,0.73747,0.005578,0.005578,0.005578
136,1651.43,0.53867,0.26257,0.73792,0.87052,0.63405,0.71981,0.53441,0.46511,0.2344,0.73717,0.005545,0.005545,0.005545
137,1662.46,0.53878,0.26171,0.73813,0.70403,0.67048,0.72799,0.53846,0.46353,0.23465,0.73708,0.005512,0.005512,0.005512
138,1673.62,0.53931,0.2606,0.7395,0.85325,0.65175,0.7296,0.53864,0.46728,0.23508,0.73749,0.005479,0.005479,0.005479
139,1684.68,0.53617,0.25987,0.73835,0.70378,0.67361,0.73042,0.54322,0.46323,0.23328,0.73718,0.005446,0.005446,0.005446
