epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,5639.13,0.37971,0.19621,0.77401,0.94965,0.77497,0.85083,0.69491,0.35982,0.17761,0.77156,0.003697,0.003697,0.003697
193,5668.47,0.37824,0.19409,0.77451,0.9531,0.77538,0.84935,0.6922,0.35987,0.17694,0.77158,0.003664,0.003664,0.003664
194,5697.87,0.37884,0.19473,0.77401,0.95341,0.77648,0.85026,0.68955,0.35916,0.17695,0.7715,0.003631,0.003631,0.003631
195,5727.27,0.37824,0.19394,0.77445,0.94769,0.77919,0.84914,0.6896,0.35958,0.17704,0.77146,0.003598,0.003598,0.003598
196,5756.62,0.37885,0.19445,0.7746,0.95136,0.78363,0.85222,0.69252,0.35862,0.17672,0.77132,0.003565,0.003565,0.003565
197,5786.03,0.37619,0.19336,0.77412,0.95586,0.78229,0.84925,0.69207,0.3586,0.17637,0.77127,0.003532,0.003532,0.003532
198,5815.37,0.37514,0.19286,0.77378,0.95745,0.77817,0.84658,0.68883,0.35839,0.17545,0.77116,0.003499,0.003499,0.003499
199,5844.73,0.37424,0.19262,0.77338,0.95878,0.77999,0.84312,0.68627,0.35864,0.17566,0.77112,0.003466,0.003466,0.003466
200,5874.09,0.37666,0.19345,0.77327,0.95977,0.77703,0.84458,0.68573,0.35842,0.17552,0.77103,0.003433,0.003433,0.003433
201,5903.44,0.37325,0.19184,0.77357,0.95637,0.77595,0.84655,0.68753,0.35803,0.17534,0.77102,0.0034,0.0034,0.0034
202,5932.74,0.37224,0.19195,0.77346,0.95821,0.77702,0.84893,0.69078,0.35761,0.1749,0.77104,0.003367,0.003367,0.003367
203,5962.06,0.37326,0.19167,0.7735,0.95454,0.77603,0.84579,0.68984,0.3582,0.17499,0.77097,0.003334,0.003334,0.003334
204,5991.37,0.37205,0.19066,0.77449,0.95884,0.77497,0.84339,0.68896,0.35845,0.17549,0.77097,0.003301,0.003301,0.003301
205,6020.72,0.37192,0.191,0.77245,0.96021,0.77815,0.84802,0.69221,0.35796,0.17505,0.7709,0.003268,0.003268,0.003268
206,6050.08,0.37243,0.19067,0.77316,0.95459,0.77497,0.84429,0.68723,0.35789,0.1744,0.77089,0.003235,0.003235,0.003235
207,6079.45,0.37009,0.1901,0.77253,0.95521,0.77497,0.84752,0.69121,0.35773,0.17485,0.77079,0.003202,0.003202,0.003202
208,6108.85,0.36998,0.18986,0.77374,0.95827,0.77682,0.84721,0.69044,0.35756,0.17474,0.77086,0.003169,0.003169,0.003169
209,6138.22,0.36958,0.18904,0.77343,0.95816,0.77612,0.84678,0.69324,0.35705,0.17447,0.77088,0.003136,0.003136,0.003136
210,6167.56,0.36674,0.18836,0.77277,0.95907,0.77501,0.8471,0.69261,0.35678,0.17416,0.77073,0.003103,0.003103,0.003103
211,6196.97,0.36562,0.18798,0.77238,0.96087,0.77264,0.84753,0.69273,0.35593,0.17396,0.77066,0.00307,0.00307,0.00307
212,6226.35,0.36687,0.18759,0.77295,0.96302,0.77548,0.84692,0.69239,0.35628,0.17347,0.77066,0.003037,0.003037,0.003037
213,6255.8,0.36441,0.18703,0.77312,0.96351,0.77392,0.84679,0.69442,0.35593,0.1733,0.7706,0.003004,0.003004,0.003004
214,6285.2,0.36571,0.18818,0.7726,0.96082,0.77712,0.84545,0.69258,0.35572,0.17319,0.77063,0.002971,0.002971,0.002971
215,6314.58,0.36351,0.18757,0.77305,0.96108,0.77395,0.84362,0.68987,0.35575,0.17307,0.7707,0.002938,0.002938,0.002938
216,6343.92,0.3635,0.18611,0.77305,0.96362,0.77184,0.84715,0.69439,0.35516,0.17313,0.77069,0.002905,0.002905,0.002905
217,6373.29,0.36551,0.18677,0.77269,0.96482,0.77392,0.84508,0.69301,0.35534,0.17275,0.7707,0.002872,0.002872,0.002872
218,6402.65,0.36436,0.18746,0.77276,0.96196,0.77178,0.84405,0.68942,0.35535,0.17296,0.77061,0.002839,0.002839,0.002839
219,6431.97,0.36094,0.18424,0.77206,0.9667,0.77284,0.8434,0.68996,0.35547,0.17282,0.77056,0.002806,0.002806,0.002806
220,6461.23,0.36133,0.18484,0.77338,0.9685,0.776,0.84606,0.69103,0.35536,0.17242,0.7705,0.002773,0.002773,0.002773
221,6490.55,0.3627,0.18562,0.77339,0.96314,0.77923,0.84684,0.69337,0.35506,0.17234,0.77048,0.00274,0.00274,0.00274
222,6519.97,0.35953,0.18405,0.77205,0.96505,0.77624,0.84729,0.69422,0.35442,0.17209,0.77047,0.002707,0.002707,0.002707
223,6549.33,0.36064,0.18473,0.77267,0.96657,0.77603,0.84705,0.69306,0.35465,0.17235,0.7704,0.002674,0.002674,0.002674
224,6578.74,0.35892,0.18427,0.77231,0.96636,0.776,0.84494,0.69207,0.35481,0.17222,0.7704,0.002641,0.002641,0.002641
225,6608.14,0.3588,0.18478,0.77204,0.96424,0.77708,0.84771,0.69529,0.35472,0.17223,0.77043,0.002608,0.002608,0.002608
226,6637.49,0.35949,0.18386,0.77259,0.96559,0.77603,0.84625,0.69284,0.3551,0.17222,0.77048,0.002575,0.002575,0.002575
227,6666.86,0.35837,0.1837,0.77142,0.96005,0.77497,0.8454,0.69548,0.35474,0.17214,0.77045,0.002542,0.002542,0.002542
228,6696.16,0.35583,0.18195,0.77152,0.96201,0.77733,0.84894,0.69671,0.35514,0.17209,0.7705,0.002509,0.002509,0.002509
229,6725.5,0.35565,0.18154,0.77252,0.95873,0.77398,0.84624,0.6964,0.35464,0.17218,0.77042,0.002476,0.002476,0.002476
230,6754.88,0.35728,0.1823,0.77227,0.95832,0.7742,0.84571,0.69359,0.35405,0.17179,0.77036,0.002443,0.002443,0.002443
231,6784.3,0.35582,0.18237,0.77137,0.95864,0.77601,0.8444,0.69227,0.35354,0.17112,0.7703,0.00241,0.00241,0.00241
232,6813.72,0.35653,0.18203,0.77234,0.95696,0.77625,0.84367,0.69093,0.35365,0.17139,0.77032,0.002377,0.002377,0.002377
233,6843.13,0.35306,0.18084,0.77232,0.96023,0.77293,0.84298,0.69087,0.35357,0.17121,0.7703,0.002344,0.002344,0.002344
234,6872.53,0.35447,0.18077,0.77191,0.9602,0.77595,0.84512,0.69389,0.35345,0.17115,0.77024,0.002311,0.002311,0.002311
235,6901.98,0.35186,0.17994,0.77307,0.96315,0.77395,0.84727,0.69515,0.35337,0.17069,0.77033,0.002278,0.002278,0.002278
236,6931.3,0.35288,0.18049,0.7722,0.96064,0.77395,0.84969,0.69638,0.35355,0.17041,0.77026,0.002245,0.002245,0.002245
237,6960.65,0.35267,0.17908,0.77168,0.96064,0.77606,0.85103,0.69672,0.35352,0.1705,0.77029,0.002212,0.002212,0.002212
238,6990.01,0.35228,0.17957,0.77152,0.95866,0.77701,0.85058,0.69667,0.35328,0.16982,0.77024,0.002179,0.002179,0.002179
239,7019.42,0.34917,0.17853,0.77193,0.95658,0.77606,0.84971,0.69458,0.35297,0.16995,0.77022,0.002146,0.002146,0.002146
240,7048.72,0.35109,0.17865,0.77121,0.95954,0.77606,0.84883,0.69551,0.35313,0.16966,0.77016,0.002113,0.002113,0.002113
241,7078.03,0.34922,0.17841,0.77131,0.96215,0.77606,0.84899,0.69512,0.35302,0.16985,0.77016,0.00208,0.00208,0.00208
242,7107.33,0.34879,0.17764,0.7714,0.96326,0.77471,0.84927,0.69497,0.35305,0.17001,0.77016,0.002047,0.002047,0.002047
243,7136.61,0.34808,0.17762,0.77108,0.96395,0.77392,0.84955,0.69431,0.35243,0.16965,0.77009,0.002014,0.002014,0.002014
244,7166.01,0.34687,0.17696,0.7714,0.96485,0.77286,0.84579,0.69358,0.35276,0.17,0.77005,0.001981,0.001981,0.001981
245,7195.36,0.34527,0.17528,0.77123,0.96187,0.77181,0.84501,0.69221,0.35291,0.1699,0.77004,0.001948,0.001948,0.001948
246,7224.67,0.34546,0.17612,0.77061,0.96452,0.77106,0.84353,0.69293,0.35308,0.1701,0.77001,0.001915,0.001915,0.001915
247,7253.95,0.34862,0.17727,0.77052,0.96429,0.77181,0.84386,0.69318,0.35298,0.17033,0.76996,0.001882,0.001882,0.001882
248,7283.36,0.3466,0.17648,0.7717,0.96589,0.77286,0.84475,0.69169,0.35276,0.16997,0.76994,0.001849,0.001849,0.001849
249,7312.68,0.34467,0.17578,0.7707,0.9566,0.77351,0.84453,0.69099,0.35257,0.1703,0.76992,0.001816,0.001816,0.001816
250,7342.02,0.34261,0.17432,0.77085,0.9583,0.7747,0.84467,0.6902,0.35243,0.17012,0.7699,0.001783,0.001783,0.001783
251,7371.42,0.3419,0.174,0.77076,0.96259,0.77392,0.84382,0.69052,0.35227,0.16964,0.76983,0.00175,0.00175,0.00175
252,7400.79,0.34405,0.17531,0.77161,0.96061,0.77497,0.84525,0.69121,0.35214,0.16938,0.76981,0.001717,0.001717,0.001717
253,7430.19,0.34174,0.17465,0.77119,0.96016,0.77542,0.8451,0.69151,0.3518,0.16893,0.76981,0.001684,0.001684,0.001684
254,7462.77,0.34105,0.17404,0.77042,0.96338,0.77418,0.84481,0.69095,0.35163,0.16889,0.76981,0.001651,0.001651,0.001651
255,7492.16,0.3423,0.17361,0.76993,0.96311,0.77109,0.84542,0.69234,0.35135,0.16857,0.76984,0.001618,0.001618,0.001618
256,7521.48,0.34018,0.17328,0.77098,0.96997,0.77154,0.84517,0.69276,0.35137,0.16894,0.76983,0.001585,0.001585,0.001585
257,7550.84,0.34009,0.1738,0.771,0.97003,0.77204,0.84541,0.69328,0.35113,0.1687,0.76978,0.001552,0.001552,0.001552
258,7580.24,0.33962,0.17305,0.77081,0.97003,0.77217,0.84481,0.69284,0.35129,0.16883,0.76979,0.001519,0.001519,0.001519
259,7609.65,0.33885,0.17205,0.7703,0.9701,0.77372,0.84474,0.69259,0.35121,0.16886,0.76975,0.001486,0.001486,0.001486
260,7639.07,0.33831,0.17233,0.77017,0.96629,0.77395,0.84388,0.69186,0.35116,0.16907,0.76973,0.001453,0.001453,0.001453
261,7668.46,0.33856,0.17168,0.7702,0.96568,0.7729,0.84399,0.69082,0.35097,0.16858,0.76974,0.00142,0.00142,0.00142
262,7697.85,0.33597,0.17099,0.77065,0.96761,0.77184,0.84378,0.69255,0.35091,0.16884,0.76972,0.001387,0.001387,0.001387
263,7727.3,0.3365,0.17077,0.7703,0.96838,0.77259,0.84422,0.69275,0.35098,0.16911,0.76974,0.001354,0.001354,0.001354
264,7756.6,0.33421,0.16988,0.77043,0.96473,0.7717,0.84364,0.69288,0.35089,0.16926,0.76973,0.001321,0.001321,0.001321
265,7785.99,0.33514,0.16924,0.77084,0.96329,0.77327,0.84459,0.69373,0.35104,0.16943,0.76972,0.001288,0.001288,0.001288
266,7815.38,0.33521,0.16975,0.77051,0.96536,0.77395,0.84561,0.69351,0.35093,0.16956,0.76968,0.001255,0.001255,0.001255
267,7844.8,0.33278,0.16905,0.77041,0.96508,0.77395,0.84569,0.69316,0.35088,0.1699,0.76969,0.001222,0.001222,0.001222
268,7874.16,0.33422,0.16965,0.77092,0.96397,0.77395,0.84547,0.69363,0.35099,0.1703,0.76968,0.001189,0.001189,0.001189
269,7903.46,0.33345,0.16911,0.77011,0.96344,0.77392,0.84741,0.69582,0.35079,0.17045,0.76966,0.001156,0.001156,0.001156
270,7932.84,0.33451,0.16963,0.77029,0.96373,0.77392,0.84832,0.69697,0.35077,0.17074,0.76964,0.001123,0.001123,0.001123
271,7962.19,0.33059,0.16792,0.77037,0.96669,0.7752,0.84859,0.69665,0.35048,0.17028,0.76965,0.00109,0.00109,0.00109
272,7991.5,0.33219,0.16809,0.76992,0.96499,0.77435,0.84868,0.6967,0.35034,0.17041,0.76961,0.001057,0.001057,0.001057
